years,value,prev_return,exp_return,Sector,Name,period,revenuePerShare,netIncomePerShare,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,bookValuePerShare,tangibleBookValuePerShare,shareholdersEquityPerShare,interestDebtPerShare,marketCap,enterpriseValue,peRatio,priceToSalesRatio,pocfratio,pfcfRatio,pbRatio,ptbRatio,evToSales,enterpriseValueOverEBITDA,evToOperatingCashFlow,evToFreeCashFlow,earningsYield,freeCashFlowYield,debtToEquity,debtToAssets,netDebtToEBITDA,currentRatio,interestCoverage,incomeQuality,dividendYield,payoutRatio,salesGeneralAndAdministrativeToRevenue,researchAndDdevelopementToRevenue,intangiblesToTotalAssets,capexToOperatingCashFlow,capexToRevenue,capexToDepreciation,stockBasedCompensationToRevenue,grahamNumber,roic,returnOnTangibleAssets,grahamNetNet,workingCapital,tangibleAssetValue,netCurrentAssetValue,investedCapital,averageReceivables,averagePayables,averageInventory,daysSalesOutstanding,daysPayablesOutstanding,daysOfInventoryOnHand,receivablesTurnover,payablesTurnover,inventoryTurnover,roe,capexPerShare
2018,146.46172453227797,0.0765701439321944,0.2770375250348469,Financial Services,AON,FY,43.92332789559544,4.624796084828711,6.876019575856444,5.897226753670473,44.83686786296901,16.929037520391518,-20.803425774877653,16.929037520391518,26.59869494290375,35642272000.0,41230272000.0,31.43057495590829,3.309403156917363,21.140137603795967,24.648874135546336,8.586430257769212,8.586430257769212,3.828251810584958,17.718208852599915,24.454491103202848,28.51332780082988,0.0318161535830263,0.0405698043042822,1.5042158516020236,0.2363182196654303,2.4013751611516976,1.0809265944645006,5.553956834532374,1.4867724867724867,0.0107176108189736,0.3368606701940035,0.7414113277623027,0.0,0.3527363560669139,-0.1423487544483986,-0.022284122562674,-0.3120936280884265,0.0313834726090993,41.971422360876254,0.1290308464557238,0.0663080341480528,-36.88927406199021,1076000000.0,-5101000000.0,-7831000000.0,1.5042158516020236,2752500000.0,1952000000.0,0.0,97.77390900649954,0.0,0.0,3.733102253032929,0.0,0.0,0.2731871838111298,-0.9787928221859706
2019,187.03711820903573,0.2770375250348469,0.0553524300394012,Financial Services,AON,FY,46.15674769488684,6.420787929589271,7.690695725062866,6.747694886839899,3.889354568315172,14.14501257334451,-23.046940486169323,14.14501257334451,36.00167644593462,49697994000.0,57190994000.0,32.43994386422976,4.512666303459548,27.08337547683924,30.868319254658385,14.725331555555556,14.725331555555556,5.193044038863162,20.85740116703136,31.16675422343324,35.522356521739134,0.0308261939103618,0.0323956737569729,2.454222222222222,0.2816867879612311,2.7326768781911013,1.0581208657119003,7.06514657980456,1.1665607120152577,0.0082498299629558,0.2676240208877284,0.2021247616453282,0.0,0.3043019894575752,-0.1226158038147139,-0.0204304004358485,-0.3989361702127659,0.0287841641696177,45.20506426146771,0.1447941504962477,0.074888791122843,-70.314333612741,905000000.0,-5499000000.0,-9480000000.0,2.454222222222222,2998500000.0,7858000000.0,5917000000.0,103.13992554254064,830.3840436075322,713.4803435744963,3.5388817480719794,0.4395556523633195,0.5115768125739395,0.4539259259259259,-0.9430008382229672
2020,197.39007720947265,0.0553524300394012,0.4607303401355833,Financial Services,AON,FY,47.71884432945235,8.490728762397586,12.000862440707202,11.392841742130228,5.140146614920225,15.071151358344114,-24.678740836567485,15.071151358344114,38.63734368262182,48993513000.0,56735513000.0,24.882434230573896,4.427391378998735,17.604568091987066,18.54410030280091,14.018172532188842,14.018172532188842,5.127011838062534,17.66360927770859,20.386458138699247,21.47445609386828,0.0401889940000832,0.0539255064236769,2.4680972818311875,0.2686725222699807,2.4103362391033625,1.0718549127640036,8.326347305389222,1.3790882061446976,0.0084092765505506,0.2092432706957846,0.177751671787457,0.0,0.2898523640441039,-0.0506647502694933,-0.0127417314296041,-0.3414043583535109,0.0281944695463582,53.658306087842966,0.1748017178274301,0.086359649122807,-78.19534282018111,1252000000.0,-5723000000.0,-9847000000.0,2.4680972818311875,3091000000.0,14789500000.0,12812000000.0,101.26061810952469,977.0008467400507,852.3878069432684,3.60456026058632,0.3735923067189675,0.4282088469905729,0.563376251788269,-0.6080206985769728
2021,288.333674621582,0.4607303401355833,-0.0356408181339524,Financial Services,AON,FY,54.26346239430352,5.5852247441032485,9.710725411659991,9.101023587004896,3.7205162438807298,4.721851357365376,-34.57053849577214,4.721851357365376,46.66666666666666,67535832000.0,77155832000.0,53.81341195219124,5.538901992946773,30.95134372135655,33.02485672371638,63.65299905749293,63.65299905749293,6.327879274993849,29.91695696006204,35.36014298808433,37.729013202933984,0.0185827280546421,0.0302802222085603,9.579641847313855,0.3183412678526685,3.730127956572314,0.9978503643894512,6.490683229813665,1.6681957186544345,0.0066187087174701,0.3561752988047809,0.2492413679980316,0.0,0.2795665246805311,-0.0627864344637946,-0.0112359550561797,-0.4202453987730061,0.0368244074468957,24.35946475973002,0.1180046435741509,0.0545604730023476,-90.8789497107254,-41000000.0,-7768000000.0,-11738000000.0,9.579641847313855,3082000000.0,16192000000.0,14088000000.0,92.61953579922908,898.0365093499555,779.2950430394776,3.940853264382677,0.4064422728917843,0.4683720283609064,1.182846371347785,-0.6097018246550957
2022,278.0572265625,-0.0356408181339524,,Financial Services,AON,FY,58.9466225791214,12.229570146433632,15.205479452054794,14.2796410014171,5.394426074633916,-2.4988190836088804,-43.30656589513463,-2.4988190836088804,56.0651865847898,63539638000.0,74312638000.0,24.54215449980688,5.09172513823223,19.738936936936938,21.01873569302018,-120.11273724007562,-120.11273724007562,5.955015465982851,19.42306272869838,23.08562845604225,24.582414158121072,0.0407462189192831,0.0475766009242923,-21.669187145557657,0.3505075831702544,2.8157344485101934,1.020535802225943,9.036945812807884,1.2165532879818597,0.0072867900191688,0.1788335264580919,0.1657985415498036,0.0,0.2672150195694716,-0.0608884746815781,-0.0157063867297059,-0.7424242424242424,0.0318134465902716,26.2219063664418,0.264565301492756,0.1080325474650532,-102.80940009447332,417000000.0,-9168000000.0,-12410000000.0,-21.669187145557657,3064500000.0,17296000000.0,15143000000.0,88.77113550765286,1015.1474448046936,896.01667438629,4.1116968698517296,0.359553680470745,0.4073584905660377,-4.89413988657845,-0.9258384506376948
2018,41.418481726395456,0.0946393712997737,-0.4411894832515742,Energy,APA,FY,19.23560209424084,0.1047120418848167,9.887434554973822,-0.3324607329842932,1.869109947643979,18.664921465968582,23.06806282722513,18.664921465968582,22.51570680628272,10027500000.0,17517500000.0,250.6875,1.3646570495372892,2.654884829229548,-78.95669291338582,1.406381486676017,1.406381486676017,2.383982035928144,14.025220176140913,4.637940164151443,-137.93307086614172,0.0039890301670406,-0.012665170780354,1.1506311360448809,0.3801315911407654,5.99679743795036,1.2208087233075875,4.959697732997481,94.425,0.0380952380952381,9.55,0.0586554164398475,0.0,0.0,-1.0336245697643631,-0.5313010342950463,-27.88571428571429,0.0,6.631360785105095,0.038334586342302,0.0018533963488091,-28.691099476439792,486000000.0,8812000000.0,-10083000000.0,1.1506311360448809,1269500000.0,675000000.0,384500000.0,59.31001633097441,61.73306297709924,34.91531488549618,6.1541038525963145,5.9125528913963326,10.453865336658357,0.005610098176718,-10.219895287958115
2019,23.14508317646228,-0.4411894832515742,-0.4883584192804224,Energy,APA,FY,16.750663129973475,-9.76657824933687,7.604774535809018,-0.2493368700265252,0.6551724137931034,8.63395225464191,11.843501326259949,8.63395225464191,23.94694960212201,9647430000.0,17966430000.0,-2.620160239000543,1.5277007125890736,3.364991280083711,-102.6322340425532,2.963880184331797,2.963880184331797,2.845040380047506,43.82056097560976,6.266630624346006,-191.1322340425532,-0.3816560472581817,-0.0097435275508606,2.6316436251920123,0.4730767106643839,20.290243902439023,1.0571428571428572,-4.913419913419913,-0.7786529060293319,0.0389741102034427,-0.1021184139054861,0.0642913697545526,0.0,0.0,-1.0327868852459017,-0.4688836104513064,0.0,0.0,43.557936494512354,-0.2317462025091831,-0.2033467719666427,-32.751989389920425,106000000.0,4465000000.0,-11681000000.0,2.6316436251920123,1128000000.0,702000000.0,451500000.0,61.38242280285035,57.22422738551771,41.33318294608617,5.946327683615819,6.37841726618705,8.830677290836654,-1.1311827956989249,-7.854111405835543
2020,11.84198694229126,-0.4883584192804224,0.6502650636877891,Energy,APA,FY,11.732804232804233,-12.973544973544971,3.671957671957672,0.2275132275132275,0.6931216931216931,-4.335978835978836,-1.7063492063492065,-4.335978835978836,23.91269841269841,5363820000.0,13873820000.0,-1.0937642740619902,1.2094295377677564,3.864423631123919,62.37,-3.272617449664429,-3.272617449664429,3.1282570462232244,80.19549132947976,9.995547550432276,161.323488372093,-0.9142737824908368,0.0160333493666827,-5.352043929225137,0.6882159108739997,49.190751445086704,1.41131498470948,-5.98876404494382,-0.2830342577487765,0.0272194070643683,-0.0297716150081566,0.0653889515219842,0.0,0.0,-0.9380403458213256,-0.2935738444193912,0.0,0.0,35.57657754394721,-0.2234989380125386,-0.3847481562843245,-32.28042328042328,538000000.0,-645000000.0,-11545000000.0,-5.352043929225137,985000000.0,569500000.0,497000000.0,74.728297632469,45.90934844192634,50.87252124645892,4.884361233480176,7.95045045045045,7.17479674796748,2.992068334350213,-3.4444444444444446
2021,19.54241733551025,0.6502650636877891,0.8887674126636325,Energy,APA,FY,21.350267379679146,3.03475935828877,9.3475935828877,6.371657754010696,0.8074866310160428,-4.264705882352941,-1.9171122994652403,-4.264705882352941,21.454545454545453,10056860000.0,17264860000.0,8.86066960352423,1.2594690043832186,2.8766762013729976,4.220251783466219,-6.3052413793103455,-6.3052413793103455,2.162161552911709,5.912623287671233,4.938461098398169,7.245010490977759,0.1128582877757073,0.2369526870215952,-4.70846394984326,0.564534315567917,2.468493150684932,1.1242324043457723,3.035019455252918,2.662604722010663,0.0097445922484751,0.0863436123348017,0.0470882905447714,0.0,0.0,-0.3183638443935926,-0.1393863494051346,-0.8183823529411764,0.0,17.064671457530157,0.1801085674058256,0.0853191009546718,-33.25133689839572,263000000.0,-717000000.0,-11640000000.0,-4.70846394984326,1151000000.0,587500000.0,482500000.0,63.72072636192861,60.02587176602925,38.84026996625422,5.728120516499283,6.080711354309165,9.397463002114163,-0.7115987460815048,-2.975935828877005
2022,36.91108102798462,0.8887674126636325,,Energy,APA,FY,33.35843373493976,10.855421686746988,14.88855421686747,7.6656626506024095,0.7379518072289156,1.2740963855421688,4.051204819277109,1.2740963855421688,17.566265060240966,15497760000.0,20705760000.0,4.30015538290788,1.399346275395034,3.135294355654461,6.089493123772102,36.6377304964539,36.6377304964539,1.8695945823927764,3.959036328871893,4.188905522961764,8.135858546168958,0.232549736219944,0.1642172804327851,12.89125295508274,0.4147714307446565,0.9957934990439772,0.9286694101508915,10.546174142480211,1.2109260166585007,0.0140665489722385,0.0604883462819089,0.0436117381489842,0.0,0.0,-0.485130487558163,-0.2165237020316027,-1.9448499594485,0.0,17.640697393497778,0.470865494187367,0.2741309804518141,-30.85542168674699,-208000000.0,1345000000.0,-9094000000.0,12.89125295508274,1430000000.0,751000000.0,450000000.0,48.31512415349887,58.38485477178424,32.3350622406639,7.554570259208731,6.251621271076524,11.288056206088992,8.520094562647754,-7.22289156626506
2018,53.24366338629471,0.430325511821668,-0.0045716881175328,Technology,AAPL,FY,13.39933369348084,3.0033537307050504,3.906564525766657,3.2349203703371106,3.344901911600268,5.405592753084175,5.405592753084175,5.405592753084175,5.939154578955345,1118626803980.0,1207196803980.0,18.79066039508828,4.21177659210452,14.4461968125113,17.445560798802266,10.440113152771426,10.440113152771426,4.545254255464147,14.757726726812631,15.590009607924168,18.826855538435147,0.0532179273625418,0.0573211725053089,1.0684666859548098,0.3130302823159477,1.0827495996381462,1.1238426916297295,21.882098765432097,1.300734071324184,0.0122578861432728,0.2303337756798978,0.0,0.053600406634161,0.0,-0.1719270604643955,-0.0501251906097629,-1.2210400807117308,0.0201058001844914,19.11244126575853,0.2612180694091625,0.1627753093171098,-7.746774362475348,14473000000.0,107147000000.0,-127239000000.0,1.0684666859548098,42334000000.0,52468500000.0,4405500000.0,67.33249872926825,124.57021422115832,8.817631109699796,5.42085927135422,2.9300744345834526,41.3943377148635,0.5556011834209077,-0.6716441554295466
2019,53.00024996305767,-0.0045716881175328,1.1358440936110474,Technology,AAPL,FY,14.085283273500089,2.9914457730615696,3.756685493675173,3.188507858879293,5.443948396585932,4.898833522383005,4.898833522383005,4.898833522383005,6.043038792646076,1010474435880.0,1069677435880.0,18.287144126972635,3.8838409521320334,14.562038821749216,17.15692807457213,11.16694407965697,11.16694407965697,4.11139251377924,13.986916796945486,15.415218628928825,18.1621406526759,0.0546832240757073,0.0582854923476701,1.1940478295464592,0.3191784140188352,0.774128169253501,1.540125617208044,17.87751677852349,1.2558093238743304,0.0139726444318248,0.255519762559722,0.0,0.0623313628571648,0.0,-0.151244397688461,-0.0403383889243352,-0.8364549294652108,0.0233228531674956,18.158424594467483,0.2706681700005164,0.1632300984296163,-6.012829824545447,57101000000.0,90488000000.0,-85209000000.0,1.1940478295464592,47399500000.0,51062000000.0,4031000000.0,64.25876528784583,104.31407696777144,9.263638723714628,5.68015893808401,3.4990483605848257,39.40136385776912,0.6106445053487756,-0.5681776347958805
2020,113.20027084350586,1.1358440936110474,0.2998633337426371,Technology,AAPL,FY,15.820258033039078,3.308587268217789,4.649230448454163,4.2280138811865,5.241031369137106,3.765476712094932,3.765476712094932,3.765476712094932,6.645240272960322,1948295921320.0,2022715921320.0,33.93593425162425,7.0972293729668685,24.150233300939583,26.55620420254889,29.818269660080503,29.818269660080503,7.368325670072673,26.1522021271204,25.07271142276322,27.5705843565733,0.0294672895281242,0.0376559839792171,1.720809929750991,0.3471446919922936,0.9621948696731484,1.3636044481554577,23.07274625826662,1.405201093867029,0.0072273415172269,0.2452665865426486,0.0,0.068309564140393,0.0,-0.0905992017254629,-0.0266251388812997,-0.661089001447178,0.024876600550061,16.74258602902124,0.3190766877389611,0.1772557180259843,-7.923628808677487,38321000000.0,65339000000.0,-114836000000.0,1.720809929750991,41624500000.0,44266000000.0,4083500000.0,49.78753437881355,91.04818971567418,8.741883356235881,7.331152356789959,4.008866086627577,41.75301649839941,0.8786635853012749,-0.4212165672676634
2021,147.14488143920897,0.2998633337426371,0.0400817119727003,Technology,AAPL,FY,21.90354123925411,5.669029281123018,6.229345884552985,5.56562398361035,3.750552652516527,3.777556583714104,3.777556583714104,3.777556583714104,7.6260059712817085,2453750882240.0,2543529882240.0,25.916253509083223,6.707591178758778,23.585140835463964,26.39775889148279,38.89286546584245,38.89286546584245,6.953011703228664,21.155006381276355,24.44808514427421,27.36361260249804,0.0385858241296148,0.0378820037000432,1.9768426058012365,0.3553227616936655,0.7467084743789143,1.0745531195957954,41.19054820415879,1.0988381918039714,0.0058958715429144,0.1527989015631601,0.0,0.0599042690744279,0.0,-0.1065476076049136,-0.0303020362640336,-0.9823644097837646,0.0216118988455976,21.950837680915992,0.5029381969606235,0.2697420527518361,-10.97841529675105,9355000000.0,63090000000.0,-153076000000.0,1.9768426058012365,44475500000.0,48529500000.0,5320500000.0,51.39096870839792,93.8510712223156,11.27659274770989,7.102415252591931,3.889140478060004,32.367933130699086,1.5007132667617689,-0.6637219009426348
2022,153.0427001953125,0.0400817119727003,,Technology,AAPL,FY,24.31727304755197,6.154614437637777,7.532762624088375,6.872425646259799,2.9787931805221803,3.124822127430853,3.124822127430853,3.124822127430853,7.585118441624466,2439367314090.0,2535790314090.0,24.441823533260525,6.186137718067193,19.97009696269372,21.888923611981014,48.14034011071204,48.14034011071204,6.430662580618166,19.42524045388039,20.75947240783948,22.75414619213409,0.0409134776150885,0.0456852067158133,2.3695334701610355,0.3403750478377344,0.738641499605488,0.8793560286267226,40.74957352439441,1.2239211246154926,0.006083954603424,0.1487029448012584,0.0,0.0665714836379866,0.0,-0.0876619921245016,-0.0271550587328315,-0.9643371757925072,0.0229200056805502,20.801963754945305,0.5861678044404918,0.2829244092925685,-12.67929632054538,-18577000000.0,50672000000.0,-166678000000.0,2.3695334701610355,56219000000.0,59439000000.0,5763000000.0,56.400204905560855,104.6852773031054,8.07569806661716,6.471607693822622,3.486641191608828,45.19733117670845,1.969588727502368,-0.6603369778285755
2018,37.19946650454872,-0.1486677965476869,0.315487463396219,Technology,AMAT,FY,17.031589338598224,3.270483711747285,3.738400789733465,3.1243830207305034,3.9782823297137218,6.751233958538993,3.2161895360315893,6.751233958538993,5.471865745310957,31524560000.0,33393560000.0,9.515412013281017,1.827192951950385,8.3244151043042,9.960366508688784,4.609527708729346,4.609527708729346,1.935521938213644,6.201218198700093,8.817945603379984,10.550887835703,0.1050926642592315,0.1003979119772012,0.7762830823219768,0.2987115287233444,0.347075208913649,2.6418387413962634,20.49572649572649,1.1430727437367945,0.0191913860177588,0.1826139450648958,0.0278792094128557,0.1170231264127977,0.2014853992010352,-0.1642461050963823,-0.0360517011534225,-1.3610503282275712,0.0149539210572074,22.28891014946516,0.2786459542646796,0.2334413754227734,-3.102912142152024,6679000000.0,3258000000.0,-187000000.0,0.7762830823219768,2549000000.0,970500000.0,3326000000.0,53.58749203037153,38.526918185671896,143.97308181432808,6.8112909593367545,9.473895582329318,2.535196131112305,0.484427547887118,-0.6140177690029615
2019,48.93543183176141,0.315487463396219,0.157358682266304,Technology,AMAT,FY,15.59018143009605,2.887940234791889,3.4653148345784417,2.994663820704376,3.861259338313767,8.766275346851653,4.972251867662753,8.766275346851653,5.92315901814301,53362150000.0,55546150000.0,19.719937176644496,3.652940169769989,16.43429319371728,19.01715965787598,6.496487703920137,6.496487703920137,3.8024472891566266,14.35672008270871,17.106914074530337,19.79549180327869,0.0507101006987162,0.0525840881598661,0.6468224981738495,0.2792788057190917,0.564486947531662,2.295030357544412,14.135021097046414,1.1999260901699926,0.0144484433254657,0.2849223946784922,0.0315580503833515,0.1406078860898138,0.1868692178301093,-0.1358176778564829,-0.0301889375684556,-1.2148760330578512,0.0180038335158817,23.86672964352961,0.2050010987168791,0.1749305061736376,-3.794290288153682,5759000000.0,4659000000.0,-604000000.0,0.6468224981738495,2533000000.0,977000000.0,3598000000.0,63.29032037239868,42.52858185356361,154.22160058379956,5.767074615080932,8.582463465553236,2.3667242371905584,0.3294375456537619,-0.4706510138740661
2020,56.63584690093994,0.157358682266304,1.3872935145805283,Technology,AMAT,FY,18.77947598253275,3.950873362445415,4.152838427947598,3.6921397379912655,6.264192139737991,11.548034934497815,7.597161572052402,11.548034934497815,6.279475982532751,54511160000.0,54608160000.0,15.062492401215806,3.1688850133705384,14.329957939011566,16.118024837374335,5.15325770467007,5.15325770467007,3.1745238925706314,11.419523212045169,14.355457413249212,16.14670609107037,0.0663900749864798,0.062042341421463,0.5210814898846663,0.2465888247662506,0.0202843998327059,2.9982058757568963,18.1875,1.0511190936722852,0.0144374106146337,0.2174633876761536,0.0329612835716777,0.1298686199279153,0.1619022055205118,-0.1109358569926393,-0.0245320311591675,-1.122340425531915,0.017846762004418,32.03995211067225,0.2319329071732766,0.1931781787125013,-2.033569868995633,8910000000.0,6959000000.0,1594000000.0,0.5210814898846663,2748000000.0,1041000000.0,3689000000.0,62.87030577839786,43.13985278654049,149.83806519453208,5.805602429969626,8.46085409252669,2.4359631147540983,0.3421251654377009,-0.4606986899563319
2021,135.20638999938964,1.3872935145805283,-0.3456574781169103,Technology,AMAT,FY,25.343956043956045,6.47032967032967,5.98021978021978,5.246153846153846,5.998901098901099,13.458241758241758,9.52087912087912,13.458241758241758,6.330769230769231,126954099999.99998,127411099999.99998,21.56149796195652,5.504665481507176,23.32857405365674,26.59281524926686,10.366138646199069,10.366138646199069,5.524480770064605,16.52114885892116,23.412550532892315,26.68854210305823,0.0463789668864573,0.0376041419694204,0.4511308891973544,0.2139399806389157,0.0592582987551867,2.5389344262295084,29.190677966101696,0.9242527173913044,0.0066008108442342,0.1423233695652173,0.0268828860078914,0.1077483414993712,0.1387415295256534,-0.1227489893421536,-0.0289641416988249,-1.6954314720812182,0.0150023847721458,44.26379300933757,0.3314674778111315,0.2647243952881935,-2.472252747252748,9763000000.0,8664000000.0,2529000000.0,0.4511308891973544,3958000000.0,1298000000.0,4106500000.0,78.38724363699433,44.22421598485472,129.45798008066507,4.656369876842318,8.253396739130435,2.8194476676723137,0.4807708010124928,-0.734065934065934
2022,88.47129020690917,-0.3456574781169103,,Technology,AMAT,FY,29.60390355912744,7.491389207807118,6.198622273249139,5.295063145809414,2.9632606199770377,14.0,9.36280137772675,14.0,6.624569460390356,76900590000.0,80447590000.0,11.78553103448276,2.9823769633507853,14.243487682904242,16.67402211621856,6.306428571428572,6.306428571428572,3.1199375605972466,9.7311709205274,14.900461196517874,17.443102775368605,0.0848498041432451,0.0599735320626278,0.4544858126947679,0.2073636159545012,0.4290552800290311,2.158151511044857,34.1578947368421,0.8274329501915709,0.0113523186233031,0.1337931034482758,0.0285049447353112,0.10746558076401,0.1511262441068622,-0.1457677347656973,-0.0305216210975373,-1.7725225225225223,0.0160170641846034,48.577645069097805,0.3693001878189999,0.2876096442896813,-5.090700344431688,8546000000.0,8155000000.0,1393000000.0,0.4544858126947679,5510500000.0,1613500000.0,5120500000.0,85.89567578049252,46.44540313225058,156.9881090487239,4.249340804218853,7.858689458689459,2.3250168577208363,0.5350992291290799,-0.9035591274397244
2018,84.8791523983604,0.0423363999869614,0.0359485917149573,Consumer Cyclical,APTV,FY,54.59324533867856,4.035399568851405,6.157104496804205,2.957528081388752,2.144396959267804,13.081956053099354,-0.8849892212851254,13.081956053099354,16.962293407964903,16279723700.0,20056723700.0,15.257473008434864,1.1277951991686872,9.999830282555283,20.81806099744245,4.706482711766406,4.706482711766406,1.3894508971250432,9.398652155576382,12.319854852579851,25.647984271099745,0.0655416528967257,0.0480352132757634,1.2558542931483088,0.348076923076923,1.7699156513589502,1.2931781266919329,10.4468085106383,1.4706413730803976,0.0143122822164358,0.218369259606373,0.0,0.0,0.3128205128205128,-0.5196560196560197,-0.058607551091098,-1.2514792899408285,0.004018011776931,34.46441201978105,0.1533961969418981,0.1244169776119403,-20.832230248477742,1083000000.0,-234000000.0,-4033000000.0,1.2558542931483088,2790000000.0,2280500000.0,1180000000.0,70.67370973328715,72.77549974372117,39.81761489834273,5.164579606440071,5.015424164524422,9.166797180892717,0.3084706562590344,-3.199576415415453
2019,87.9304383930407,0.0359485917149573,-0.0198047241027283,Consumer Cyclical,APTV,FY,55.905143880690005,3.8549900704801217,6.323741287333048,3.2825824539542854,1.60429889801799,14.870916241579378,1.627662474202718,14.870916241579378,18.91281492153732,24389245700.0,28670245700.0,24.63560171717172,1.6987703350282093,15.01800843596059,28.93148956109134,6.3862910971458495,6.3862910971458495,1.9969524064916069,13.304058329466358,17.654092179802955,34.00978137603796,0.0405916612665064,0.0345644145936009,1.228855721393035,0.3486886098521435,1.9865429234338747,1.312037493833251,7.780487804878049,1.6095143706640238,0.0092663792386166,0.2282828282828282,0.0,0.0,0.2669589122520246,-0.480911330049261,-0.0543985512293654,-1.089260808926081,0.0045970606672703,35.914659613174344,0.1274081699525643,0.1003446178795864,-25.179120750749583,1265000000.0,418000000.0,-4129000000.0,1.228855721393035,2682000000.0,2398500000.0,1281500000.0,65.31204290589956,76.76500725813338,40.08112031423448,5.5885558583106265,4.754770604953309,9.106531881804043,0.2592301649646504,-3.0411588333787627
2020,86.18900032043457,-0.0198047241027283,0.7334984490723355,Consumer Cyclical,APTV,FY,49.5995141024181,6.848119044907565,5.363853775196447,3.146946057776259,10.708727176099911,30.00797175720305,16.81281554872262,30.00797175720305,17.329081729491705,34322294700.0,35902294700.0,19.025662250554323,2.6268402495025254,24.29037133757961,41.40204427020506,4.341846261859582,4.341846261859582,2.7477647864686974,11.896055235255137,25.40855958952584,43.30795500603136,0.0525605882639309,0.024153396713303,0.5567362428842505,0.2511699577673781,0.5235255135851558,1.8450321304992583,12.914634146341465,0.7755214050493963,0.0025639311348259,0.048780487804878,0.0,0.0,0.2095080470265951,-0.4133050247699929,-0.0446961579672432,-0.7643979057591623,0.0045920710240318,67.99785779724894,0.1638019522798764,0.1302433037325824,-14.59021371901454,3419000000.0,4429000000.0,-1957000000.0,0.5567362428842505,2690500000.0,2517000000.0,1291500000.0,78.55349762742998,84.34432859967643,42.54943375876326,4.646514935988621,4.327499027615714,8.578257517347726,0.2282099936748893,-2.216907717420188
2021,149.40849838256835,0.7334984490723355,-0.3895929600768884,Consumer Cyclical,APTV,FY,57.74606226429047,2.991200177475412,4.518228203800931,2.2591141019004657,11.961103305479554,30.86223471123272,18.80499889077868,30.86223471123272,16.71596539229461,44612377000.0,45844377000.0,55.1450889987639,2.8564718273786656,36.50767348608838,73.01534697217676,5.344719899365041,5.344719899365041,2.935355167114868,24.68733279483037,37.51585679214403,75.03171358428806,0.0181339810698721,0.0136957508451074,0.5236611956391518,0.242738934858666,0.6634356488960689,2.0052293796054195,7.926666666666667,2.006568144499179,0.0014121641624251,0.0778739184177997,0.0,0.0,0.1929805075803854,-0.5,-0.0391215264438468,-0.7904269081500647,0.0055704955820207,45.57510552674958,0.0811729431680284,0.0556702449766033,-11.521112179250167,4229000000.0,5086000000.0,-1010000000.0,0.5236611956391518,2798000000.0,2762000000.0,1655500000.0,65.0633883980023,81.76642391139434,55.76619632832651,5.609913793103448,4.463934981374873,6.545183714001986,0.0969210494788546,-2.2591141019004657
2022,91.19999923706057,-0.3895929600768884,,Consumer Cyclical,APTV,FY,64.55887781469177,3.2078257659653007,4.662236987818384,1.5466961978589886,5.651531930601698,32.58028792912514,5.179032853451458,32.58028792912514,26.10188261351052,25228917000.0,30549917000.0,29.032125431530496,1.4425591514666365,19.975389548693585,60.2122124105012,2.8584768864717875,2.8584768864717875,1.7468075361655897,14.858909046692608,24.18837450514648,72.91149642004773,0.0344446018035574,0.0166079265312894,0.7763426240652618,0.312862426373225,2.588035019455253,1.6,5.767123287671233,2.140677966101695,0.0024971345381175,0.0724971231300345,0.0,0.0,0.3519473996621159,-0.6682501979414094,-0.0482589055978043,-1.1076115485564304,0.004917376636743,48.49244744634321,0.0691211006504977,0.0612273656027619,-27.73809523809524,2919000000.0,1403000000.0,-5006000000.0,0.7763426240652618,3108500000.0,3051500000.0,2177000000.0,71.64760706729945,77.4033930254477,57.49966339033257,5.094378094960676,4.715555555555556,6.347863247863248,0.0984590981191932,-3.1155407899593945
2018,30.12421055843956,-0.0670152800811832,0.3631630449170004,Financial Services,ACGL,FY,13.538669985151218,1.8745528862651573,3.856389697912925,3.7826684777255055,41.15356227111325,23.34582055077801,24.243394769472378,23.34582055077801,5.712149348839621,10804168433.12,12346822433.12,14.254065700561103,1.9736059767544112,6.928760341430442,7.063796406516322,1.144530342888699,1.144530342888699,2.255403800743433,11.244050897314938,7.918071080328501,8.072388030124621,0.070155422390163,0.1415669340466132,0.2319120890668865,0.0679492099047098,1.4048699725702043,0.0,0.0,2.1424526085397373,0.0038545308005693,0.0549427352761517,0.0144298963398071,0.0,0.0197067948496025,-0.0191166417199269,-0.005445233561958,-0.2820952020440995,0.0101886459509466,31.379403183505747,0.0,0.023999024297852,-1.031489313498397,0.0,9802759000.0,-21780650000.0,0.2319120890668865,5975719500.0,2387064000.0,0.0,419.8936609399983,0.0,0.0,0.869267707406894,0.0,0.0,0.0802950096437148,-0.0737212201874188
